id,domain,review_bucket,status,codex,doubao,kimi,sentence
1814-s0012,人工智能招聘,kimi_backs_doubao,span_mismatch,3D打印/S | 数据处理软件/S,3D打印数据处理软件/S,3D打印数据处理软件/S, 5、熟练使用3D打印数据处理软件；
1814-s0013,人工智能招聘,kimi_backs_doubao,span_mismatch,质量工具/S | 6sigma/S,五大质量工具/K | 6sigma/K,五大质量工具/K | 6sigma/K, 6、掌握五大质量工具、6sigma优先。
1815-s0004,人工智能招聘,kimi_backs_doubao,span_mismatch,团队合作意识/T,职业操守/T | 团队合作意识/T,职业操守/T | 团队合作意识/T,3、具备良好的职业操守，及良好的团队合作意识。
1815-s0006,人工智能招聘,kimi_backs_doubao,empty_mismatch,数据挖掘/S | 人工智能/K | 智慧城市/K | 运营管理/S | 大数据/K,[],[],专注于将全球领先物联通讯、深度数据挖掘及人工智能技术转化并应用于智慧城市运营管理，并为平安城市，智慧社区，大数据产业等国家重大战略发展目标提供一体化解决方案和运营支撑。
1817-s0007,人工智能招聘,kimi_backs_doubao,span_mismatch,快消品行业/K,IT业务/K | 快消品行业/K,IT业务/K | 快消品行业/K, 2、有一定的IT业务工作经验，技术背景，对快消品行业的业务有较深入的了解；
1817-s0008,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],数据管理/K | 解决方案/S,数据管理/K | 解决方案/S, 3、对数据管理有一定的知识储备，能够判断数据问题并提出解决方案；
1817-s0010,人工智能招聘,kimi_backs_doubao,span_mismatch,质量管理/K,主数据管理/K | 数据质量管理/K,主数据管理/K | 数据质量管理/K, 5、具备基础的主数据管理以及数据质量管理能力；
1817-s0011,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],数据收集/S | 数据整合/S,数据收集/S | 数据整合/S, 6、具有较强的数据收集、数据整合能力。
1818-s0000,人工智能招聘,kimi_backs_doubao,span_mismatch,产品开发/S,后台产品开发/S,后台产品开发/S,岗位职责1、负责公司后台产品开发；
1818-s0001,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],性能调优/S,性能调优/S,2、负责公司后端产品的性能调优工作；
1818-s0007,人工智能招聘,kimi_backs_doubao,span_mismatch,表达能力/T | 团队协作能力/T,沟通表达能力/T | 团队协作能力/T,沟通表达能力/T | 团队协作能力/T,5、沟通表达能力强，具备团队协作能力。
1819-s0000,人工智能招聘,kimi_backs_doubao,span_mismatch,需求分析/S,业务需求分析/S | 业务分析/S | 产品需求制定/S,业务需求分析/S | 业务分析/S | 产品需求制定/S,[岗位职责 1.业务需求分析：与业务需求部门共同开展业务分析，完成产品需求制定。
1819-s0003,人工智能招聘,kimi_backs_doubao,span_mismatch,产品运营/S,产品运营评估/S | 产品迭代优化/S,产品运营评估/S | 产品迭代优化/S, 4.产品运营评估：通过对运营数据和用户反馈的分析，评估产品上线效果，提出和推动产品迭代优化。
1819-s0005,人工智能招聘,kimi_backs_doubao,span_mismatch,交互设计/S | 界面设计/S,交互设计/S | AndroidiOSH5/S,交互设计/S | AndroidiOSH5/S, 2.3年以上移动互联网产品交互设计经验，熟悉AndroidiOSH5交互界面设计方法。
1820-s0000,人工智能招聘,kimi_backs_doubao,span_mismatch,云计算/K | Linux/S,云计算/K | Linux内核开发/S,云计算/K | Linux内核开发/S,1、负责云计算相关的Linux内核开发；
1820-s0001,人工智能招聘,kimi_backs_doubao,span_mismatch,云计算/K | 架构设计/S,云计算/K | 架构设计/S | 开发/S,云计算/K | 架构设计/S | 开发/S, 2、负责云计算相关项目的架构设计与开发工作；
1820-s0004,人工智能招聘,kimi_backs_doubao,span_mismatch,Linux/S | 操作系统/K | Linux编程环境/S,Linux操作系统/S | Linux编程环境/S,Linux操作系统/S | Linux编程环境/S, 2、熟练使用Linux操作系统，熟悉Linux编程环境；
1820-s0008,人工智能招聘,kimi_backs_doubao,type_only,python/S | shell/S | perl/S | 脚本语言/K,python/S | shell/S | perl/S | 脚本语言/S,python/S | shell/S | perl/S | 脚本语言/S, 6、熟悉python、shell、perl等一种或多种脚本语言者优先。
1822-s0007,人工智能招聘,kimi_backs_doubao,span_mismatch,耐心/T | 责任心/T,耐心/T | 责任心/T | 积极/T | 认真/T,耐心/T | 责任心/T | 积极/T | 认真/T,-具有良好的个人品质，耐心有责任心、积极且认真，能够承受较大的工作压力；
1822-s0008,人工智能招聘,kimi_backs_doubao,span_mismatch,Axure/S | Xmind/S | PS/S | AI/S,Axure/S | Xmind/S | PS/S | AI/S | Sketch/S,Axure/S | Xmind/S | PS/S | AI/S | Sketch/S,"-精通Axure,Xmind,PS,AI,Sketch等软件，有成功的案例；"
1822-s0009,人工智能招聘,kimi_backs_doubao,span_mismatch,交互设计/S | 创新意识/T,交互设计/S | 交互设计思维/K | 创新意识/T,交互设计/S | 交互设计思维/K | 创新意识/T,-熟练运用交互设计的各种方法，具备成熟的交互设计思维与优秀的创新意识；
1824-s0003,人工智能招聘,kimi_backs_doubao,span_mismatch,培训/S | 流程优化/S,培训/S | 知识库建设/S | 工具平台建设/S | 流程优化/S,培训/S | 知识库建设/S | 工具平台建设/S | 流程优化/S,4.通过培训，知识库建设，工具平台建设，流程优化等手段，提升一线服务团队专业度。
1824-s0006,人工智能招聘,kimi_backs_doubao,span_mismatch,TCP/IP/S | HTTP/S,TCP/IP协议/K | HTTP协议/K,TCP/IP协议/K | HTTP协议/K,3.精通TCP/IP协议，HTTP协议；
1827-s0001,人工智能招聘,kimi_backs_doubao,span_mismatch,中文/L | 聚类/S,中文分词/S | 语义识别/S | 自动聚类/S | 文本挖掘/S,中文分词/S | 语义识别/S | 自动聚类/S | 文本挖掘/S, 2、针对海量文本内容进行中文分词、语义识别、自动聚类等文本挖掘工作；
1827-s0002,人工智能招聘,kimi_backs_doubao,span_mismatch,机器学习/K | 大数据/K,机器学习/K | 大数据计算平台/S,机器学习/K | 大数据计算平台/S, 3、负责搭建相关的机器学习 大数据计算平台；
1827-s0005,人工智能招聘,kimi_backs_doubao,span_mismatch,java/S | python/S | 数学/K | 脚本语言/K,java/S | python/S | 脚本语言/S,java/S | python/S | 脚本语言/S, 2、熟练掌握使用java或python，数学正则，至少掌握一种脚本语言；
1829-s0013,人工智能招聘,kimi_backs_doubao,span_mismatch,普通话标准/L | 表达能力/T | 敬业精神/T | 团队精神/T,普通话/L | 沟通表达能力/T | 敬业精神/T | 团队精神/T,普通话/L | 沟通表达能力/T | 敬业精神/T | 团队精神/T, 3．普通话标准，具有良好的沟通表达能力，声音富有感染力，具有良好的敬业精神、团队精神、有明确目标；
1829-s0016,人工智能招聘,kimi_backs_doubao,empty_mismatch,ai/S | 网络/K | 大数据/K | 人工智能/K,[],[], 公司介绍： 比邻网（www.bilin.ai)是浙江数本网络科技有限公司旗下网，总部位于上海，依托公司自拥有大数据和人工智能的核心技术，为客户推荐优质海外房产投资、移民、财富管理专业服务。
1831-s0003,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],技术产品过程管理/S,技术产品过程管理/S,4、运用先进的、合理的技术产品过程管理方法，优化业务流程，提升产品技术团队效率;
1831-s0004,人工智能招聘,kimi_backs_doubao,span_mismatch,指导/S | 审核/S | 质量评估/S,质量评估/S,质量评估/S,5、负责重大技术项目的决策、指导、审核项目总体技术方案，对各项目进行质量评估。
1831-s0008,人工智能招聘,kimi_backs_doubao,span_mismatch,大数据/K | 云计算/K | 物联网/K | 通信/K | 网络/K,大数据/K | 云计算/K | 物联网/K | 移动互联网/K | 通信网络/K,大数据/K | 云计算/K | 物联网/K | 移动互联网/K | 通信网络/K,精通大数据、云计算、物联网、移动互联网和通信网络等主要技术运用;
1832-s0004,人工智能招聘,kimi_backs_doubao,empty_mismatch,本科/K,[],[],任职要求：1、本科或以上学历，2年以上工作经验；
1832-s0007,人工智能招聘,kimi_backs_doubao,span_mismatch,抗压能力/T,工作热情/T | 抗压能力/T,工作热情/T | 抗压能力/T,4、具备高度的工作热情和抗压能力。
1835-s0002,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],排序系统/S | 线上服务/S,排序系统/S | 线上服务/S, 3、搭建和优化推荐、排序系统，提供稳定的线上服务；
1836-s0014,人工智能招聘,kimi_backs_doubao,span_mismatch,Apache/S | Tomcat/S | 网络/K,Apache/S | Tomcat/S | Weblogic/S | 集群/K | 网络/K,Apache/S | Tomcat/S | Weblogic/S | 集群/K | 网络/K," 7. 熟悉常用服务器（Apache, Tomcat、Weblogic）环境配置，了解集群和网络的基础知识；"
1836-s0016,人工智能招聘,kimi_backs_doubao,span_mismatch,责任心/T | 主动性/T | 团队合作精神/T | 执行力/T,职业道德/T | 责任心/T | 主动性/T | 团队合作精神/T | 执行力/T,职业道德/T | 责任心/T | 主动性/T | 团队合作精神/T | 执行力/T, 9. 良好的职业道德，有责任心、工作有主动性、富有团队合作精神，执行力；
1837-s0003,人工智能招聘,kimi_backs_doubao,empty_mismatch,刷脸智能支付/K | QQ钱包/K,[],[],"一、刷脸智能支付，免费营销支付宝的鼎鼎大名想必你也耳熟能详，毕竟大街上四处有商家使用,而刷脸智能支付是社会进步的产物，从现金时代到微信收款时代到聚合收款再到较后出现的刷脸支付，都体现了目前的发展趋势，刷脸支付不仅集合了支付宝、微信、QQ钱包、京东 钱包为一体，而且采用的是全新的3D结构光人脸识别，结合硬件和软件双重检测，比起会被人涂改或遮盖的二维码，更安全。"
1837-s0011,人工智能招聘,kimi_backs_doubao,empty_mismatch,多方聚合/S | 安全高效/T | 超速收款/S | 实时账单/S | 人脸识别/S,[],[],三、项目产品，巨大优势1.多方聚合，收付如心2.安全高效，轻松自由3.超速收款，提升效率4.实时账单，一目了然5.人脸识别，更加简单四、利润分析，年入百万1、例如：1个业务做市场，推广每天成交2个商户，1个月=60个商户，1年是720个商户。
1838-s0000,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],数据支撑/S,数据支撑/S,工作职责：1、协助销售同学，提供数据支撑。
1838-s0003,人工智能招聘,kimi_backs_doubao,span_mismatch,跨部门沟通/T,跨部门沟通/T | 解决方案/S,跨部门沟通/T | 解决方案/S,4、针对客户提出的相关效果问题，跨部门沟通，给客户提供解决方案。
1838-s0010,人工智能招聘,kimi_backs_doubao,span_mismatch,协调能力/T,人际沟通/T | 协调能力/T,人际沟通/T | 协调能力/T,6、有较强的人际沟通、协调能力；
1839-s0000,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],流媒体开发/S,流媒体开发/S,岗位职责： 1、进行流媒体开发；
1839-s0001,人工智能招聘,kimi_backs_doubao,span_mismatch,音视频格式解析/S,音视频格式解析/S | 封装格式解析/S | 音视频编解码优化/S,音视频格式解析/S | 封装格式解析/S | 音视频编解码优化/S, 2、音视频格式解析，封装格式解析，音视频编解码优化；
1839-s0005,人工智能招聘,kimi_backs_doubao,span_mismatch,图像识别/K | 算法/K | 网络/K,视频图像识别算法/S | 网络视频开发/S,视频图像识别算法/S | 网络视频开发/S, 6、视频图像识别算法实现 任职要求： 1.有3年以上网络视频开发经验；
1841-s0000,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],品牌建设/S | 线下推广/S | 渠道外联/S,品牌建设/S | 线下推广/S | 渠道外联/S,岗位职责： 1、制定实施公司品牌建设、线下推广及渠道外联等计划及方案，完成注册量、知名度等指标；
1841-s0004,人工智能招聘,kimi_backs_doubao,empty_mismatch,分析/S,[],[],反馈平台存在问题，对竞争对手进行分析；
1841-s0010,人工智能招聘,kimi_backs_doubao,empty_mismatch,面试/S,[],[], 4、面试请提供案例等作品；
1842-s0004,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],包装整合/S | 产品包装设计/S,包装整合/S | 产品包装设计/S, 5.完成公司包装整合以及产品包装设计，针对市场需求设计创意各种宣传画册等；
1843-s0000,人工智能招聘,kimi_backs_doubao,span_mismatch,数据仓库/K | 建模/S,数据仓库建模/S | 指标建设/S,数据仓库建模/S | 指标建设/S,岗位职责: 1、根据业务需求进行数据仓库建模与指标建设；
1843-s0001,人工智能招聘,kimi_backs_doubao,span_mismatch,数据提取/S | 数据挖掘/S,指标获取/S | 数据提取/S | 数据挖掘加工/S | 日常维护/S,指标获取/S | 数据提取/S | 数据挖掘加工/S | 日常维护/S," 2、开发数据ETL，支持指标获取、数据提取,底层数据挖掘加工,整合以及日常维护；"
1844-s0000,人工智能招聘,kimi_backs_doubao,empty_mismatch,AI/S,[],[],岗位职责： - 负责AI产品的整体规划和管理。
1844-s0003,人工智能招聘,kimi_backs_doubao,empty_mismatch,AI/S,[],[], - 推动AI技术在产品中的应用，协调跨团队合作。
1844-s0005,人工智能招聘,kimi_backs_doubao,span_mismatch,产品管理/S | JIRA/S | Trello/S | Asana/S | AI/S | 机器学习/K | 深度学习/K | 数据分析/S | Excel/S | SQL/S | 市场调研/S | 用户研究/S | ROI分析/S | 市场策略/K,JIRA/S | Trello/S | Asana/S | 机器学习/K | 深度学习/K | NLP/K | Excel/S | SQL/S | Google Analytics/S | 用户研究/S | 竞品分析/S | ROI分析/S | 市场策略/K,JIRA/S | Trello/S | Asana/S | 机器学习/K | 深度学习/K | NLP/K | Excel/S | SQL/S | Google Analytics/S | 用户研究/S | 竞品分析/S | ROI分析/S | 市场策略/K," 需掌握的技术： - 产品管理工具：JIRA, Trello, Asana - 基本AI技术理解：机器学习、深度学习、NLP - 数据分析：Excel, SQL, Google Analytics - 市场调研：用户研究、竞品分析 - 商业模式和商业化：ROI分析, 市场策略"
1845-s0004,人工智能招聘,kimi_backs_doubao,empty_mismatch,授课/S,[],[],制定并执行教学师资培训方案，提高整体授课水平；
1845-s0006,人工智能招聘,kimi_backs_doubao,span_mismatch,英语专业/K | 本科/K,英语专业/K | 本科以上学历/K,英语专业/K | 本科以上学历/K, 任职资格： 1、英语专业本科以上学历；
1845-s0010,人工智能招聘,kimi_backs_doubao,span_mismatch,市场意识/T | 应变能力/T | 领导能力/T | 学习能力强/T,市场意识/T | 应变能力/T | 领导能力/T | 学习能力/T,市场意识/T | 应变能力/T | 领导能力/T | 学习能力/T, 5、有敏锐的市场意识、应变能力、领导能力，学习能力强；
1845-s0012,人工智能招聘,kimi_backs_doubao,span_mismatch,进取心/T | 精力充沛/T | 开拓精神/T,进取心/T | 精力充沛/T | 乐观豁达/T | 开拓精神/T,进取心/T | 精力充沛/T | 乐观豁达/T | 开拓精神/T, 6、具有强烈的进取心，精力充沛，乐观豁达，富有开拓精神；
1845-s0013,人工智能招聘,kimi_backs_doubao,empty_mismatch,英语/L,[],[], 福利待遇： 如您有意加入记忆王智能英语，即可享受： 1、完善的薪酬福利制度。
1846-s0004,人工智能招聘,kimi_backs_doubao,empty_mismatch,人工智能/K,[],[],人工智能方向领军人物，也有充满潜力的技术的极客，期待、同样年轻，优秀、热爱技术的你来加入！
1846-s0007,人工智能招聘,kimi_backs_doubao,empty_mismatch,大数据/K | 学历/K | 晋升机会/T | 聪明/T | 开放/T | 分享/T,[],[], o 在这里，你的创新和努力会得到团队的鼓励，在这里，你会体验亲自带给产品价值的成就感 o 大数据正在风口的行业（选择很重要，选offer的第一步时选择行业，选择趋势） o 一个好的职业生涯（如果你做得好，不分你的学历，背景，都将会有晋升机会，公司只会把好的资源给到做得好的人） o 一个靠谱的团队（团队内的每个成员大多来自于名牌公司或名牌大学，都属于很聪明，效率极高的人，开放、分享） 【关于NextData数美】 Next Data 数美是大数据综合解决方案提供商，由360首席架构师，360大数据、云服务、语音识别部门负责人唐会军创立。
1846-s0008,人工智能招聘,kimi_backs_doubao,empty_mismatch,大数据/K,[],[],基于大数据技术和产品来“挖掘”数据价值的创新型互联网高科技公司。
1846-s0009,人工智能招聘,kimi_backs_doubao,empty_mismatch,电商/K | 直播/K | 解决场景化/S | 大数据/K | 风险控制/S,[],[], 我们专注于金融、电商、直播、社交和支付领域，以解决场景化的大数据问题作为核心切入点，提供基于开放架构的风险控制、SaaS反欺诈云服务、精准营销等大数据整体解决方案。
1846-s0012,人工智能招聘,kimi_backs_doubao,empty_mismatch,大数据/K | 反欺诈业务专家/K,[],[], 数美拥有国内顶尖的大数据团队，核心团队成员由BAT等一线互联网公司顶尖大数据技术与产品专家，反欺诈业务专家，IT行业销售专家组成。
1846-s0013,人工智能招聘,kimi_backs_doubao,empty_mismatch,大数据平台/K,[],[],数美核心团队是国内最早一批从事大数据平台与应用研发的团队，曾负责过的大数据平台规模居全球前十。
1846-s0014,人工智能招聘,kimi_backs_doubao,empty_mismatch,大数据/K,[],[],国际顶尖反欺诈技术，拥有十余项专利，同时在安全，反作弊、推荐，广告，语音识别等领域有着丰富的大数据成功应用经验。
1846-s0015,人工智能招聘,kimi_backs_doubao,empty_mismatch,大数据/K,[],[], 我们致力于成为世界顶尖的专业大数据技术、产品、服务提供商。
1847-s0004,人工智能招聘,kimi_backs_doubao,span_mismatch,Spark/S | 数据处理/S,Spark性能调优/S,Spark性能调优/S, 3、精通Spark性能调优，打造高可伸缩的数据处理程序；
1847-s0005,人工智能招聘,kimi_backs_doubao,span_mismatch,Spark/S,Spark监控/S,Spark监控/S, 4、精通Spark监控，包括任务和系统级别；
1848-s0013,人工智能招聘,kimi_backs_doubao,span_mismatch,事业心/T,用户交互/S | 产品经理/S | 事业心/T,用户交互/S | 产品经理/S | 事业心/T, 8、从事用户交互与产品经理优先，有强烈事业心的优先
1849-s0002,人工智能招聘,kimi_backs_doubao,empty_mismatch,执行/T,[],[],公司秉承“忠诚、感恩、执行、责任”的核心价值理念，以实现自我价值和真诚服务社会为责任担当，以企业发展和员工发展为和谐统一，实现员工利益最大化，让每位众成人成为家人的骄傲。
1849-s0003,人工智能招聘,kimi_backs_doubao,empty_mismatch,创新/T,[],[],我们将不断完善，坚持创新，全力以赴的为社会大众提供全方位一站式优质的金融服务。
1852-s0001,人工智能招聘,kimi_backs_doubao,empty_mismatch,算法/K,[],[], 2、配合算法工程师进行算法的重构和部署；
1852-s0006,人工智能招聘,kimi_backs_doubao,span_mismatch,Python/S | 算法/K,Python/S,Python/S, 3、对Python有一定了解，能够对Python实现的算法进行重构；
1852-s0007,人工智能招聘,kimi_backs_doubao,span_mismatch,数据结构/K | 多线程/K,数据结构/K | 多线程/K | 高并发处理/K | 内存管理/K,数据结构/K | 多线程/K | 高并发处理/K | 内存管理/K, 4、熟悉数据结构相关知识，对多线程、高并发处理、内存管理等技术有一定了解；
1852-s0009,人工智能招聘,kimi_backs_doubao,span_mismatch,GPU/S | DSP/S | ARM/S | 算法优化/S,GPU/S | DSP/S | ARM平台开发/S | 图形图像算法优化/S,GPU/S | DSP/S | ARM平台开发/S | 图形图像算法优化/S, 6、有GPU、DSP和ARM平台开发经验者优先，具有图形图像算法优化经验者优先；
1852-s0018,人工智能招聘,kimi_backs_doubao,empty_mismatch,大数据/K | 计算机视觉/K,[],[], （三）发展前景 1、清华大学电子系媒体大数据计算研究中心王生进教授团队，其在计算机视觉国际会议（ICCV、CVPR、ECCV）累计发表论文20余篇；
1852-s0021,人工智能招聘,kimi_backs_doubao,empty_mismatch,人工智能/K | AI/S,[],[], 4、人工智能（AI）前沿领域，广阔的市场探索方向，拓展个人的职业空间；
1852-s0022,人工智能招聘,kimi_backs_doubao,empty_mismatch,大数据/K | AI/S | 硕士/K,[],[], 5、优异者，可提供清华媒体大数据认知计算研究中心学习交流机会、并与清华AI博硕士定期交流学习；
1853-s0002,人工智能招聘,kimi_backs_doubao,type_only,交互设计/S | 界面设计/S | 产品设计/S,交互设计/K | 界面设计/K | 产品设计/K,交互设计/K | 界面设计/K | 产品设计/K,岗位要求：1、在应用程序的交互设计方面（界面设计，产品设计）有独特想法。
1855-s0001,人工智能招聘,kimi_backs_doubao,span_mismatch,人工智能/K | 机器学习/K,机器学习/K | 智能控制/K | 知识应用/K | 智能决策/K,机器学习/K | 智能控制/K | 知识应用/K | 智能决策/K,岗位职责： 1. 对人工智能技术的研究，包括机器学习、智能控制、知识应用、智能决策等技术的研究；
1855-s0007,人工智能招聘,kimi_backs_doubao,span_mismatch,Matlab/S | 建模/S,Matlab/S | 仿真建模/S,Matlab/S | 仿真建模/S,会使用Matlab进行仿真建模。
1855-s0011,人工智能招聘,kimi_backs_doubao,span_mismatch,人工智能/K | 算法/K,人工智能算法/K,人工智能算法/K,熟悉人工智能算法；
1858-s0001,人工智能招聘,kimi_backs_doubao,empty_mismatch,浪迹天涯/T | 高收入/T,[],[],你是否怀抱着既朝九晚六、又可以浪迹天涯、高收入、全心投入的发展心态，现在这里有这样的工作机会。
1858-s0004,人工智能招聘,kimi_backs_doubao,span_mismatch,市场分析/S,市场分析/S | 市场机会点挖掘/S,市场分析/S | 市场机会点挖掘/S, 2、对行业市场进行市场分析、配合销售进行市场机会点挖掘。
1858-s0011,人工智能招聘,kimi_backs_doubao,empty_mismatch,面试/S,[],[], 5、工作地点：全国（除了户籍地、大学所在地，其余地点可以根据个人意愿和公司需求进行沟通协调分配） 【温馨提示】 1、此岗位发布为日常招聘，若通过初试后，将在五个工作日内约定复试、终试时间，以完成全部面试流程。
1858-s0012,人工智能招聘,kimi_backs_doubao,empty_mismatch,面试/S,[],[], 2、有专场面试将发布带有【专场标识】，专场将在特定一天内完成全部面试流程。
1858-s0013,人工智能招聘,kimi_backs_doubao,empty_mismatch,面试/S,[],[], 3、此岗位面试地为天津，完成与HR在BOSS平台上沟通后，HR将发送面试邀请以及详细面试地址至聊天窗口，点击接受邀请后，在约定面试当天按照导航可顺利到达面试地。
1858-s0014,人工智能招聘,kimi_backs_doubao,empty_mismatch,面试/S,[],[], 4、若通过面试将在三个工作日内由HR告知结果。
1858-s0015,人工智能招聘,kimi_backs_doubao,empty_mismatch,面试/S,[],[],在告知结果同时并将约定薪酬与报道时间地点，最后在经过录用审批后将有正式邮件发送至候选人邮箱，至此面试流程结束。
1860-s0001,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],机械部分工程评审/S,机械部分工程评审/S,2.组织项目机械部分工程评审；
1860-s0002,人工智能招聘,kimi_backs_doubao,span_mismatch,机械设计/S,机械设计/S | 二维出图/S | 工艺/K,机械设计/S | 二维出图/S | 工艺/K,3.负责产品的机械设计及二维出图，满足工艺需求；
1860-s0004,人工智能招聘,kimi_backs_doubao,span_mismatch,机械/K | 机电一体化/K | 相关专业/K,机械/K | 机电一体化/K,机械/K | 机电一体化/K,职位要求：1.机械、机电一体化及相关专业；
1860-s0005,人工智能招聘,kimi_backs_doubao,span_mismatch,机械原理/K | 液压/K | 标准化/S,机械原理/K | 液压/K | 气动/K | 传动/K | 设计标准化/K,机械原理/K | 液压/K | 气动/K | 传动/K | 设计标准化/K,2.熟悉机械原理、液压、气动、传动以及设计标准化知识；
1860-s0008,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],电气控制基本原理/K,电气控制基本原理/K,了解电气控制基本原理；
1860-s0009,人工智能招聘,kimi_backs_doubao,span_mismatch,机器人/K | 自动化/K,机器人/K | 工业自动化设备/K,机器人/K | 工业自动化设备/K,熟悉机器人或工业自动化设备方面知识；
1860-s0013,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],系统集成化解决方案/K,系统集成化解决方案/K,对系统集成化解决方案编制有一定了解；
1860-s0014,人工智能招聘,kimi_backs_doubao,span_mismatch,机构设计/S | 结构设计/S,机构设计/S | 结构设计/S | 有限元分析/S | 设计工具/S,机构设计/S | 结构设计/S | 有限元分析/S | 设计工具/S,4.熟练掌握机构设计、结构设计、有限元分析及相关设计工具。
1861-s0000,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],工程部门管理/S,工程部门管理/S,该职位来源于猎聘职责描述：1、负责工程部门管理工作，为部门职责相关工作负直接责任。
1861-s0001,人工智能招聘,kimi_backs_doubao,empty_mismatch,[],工作规划/S | 发展方向指引/S,工作规划/S | 发展方向指引/S,2、负责工程部门所有岗位人员的工作规划及发展方向指引。
